"","name","tier_num_2013","tier_num_2014","tier_num_2015","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"5447","REVLIMID 20 MG CAPSULE",0,1,1,1,1,1,1
"5448","REVLIMID 25 MG CAPSULE",0,0,0,0,0,1,1
"5449","REVLIMID 5 MG CAPSULE",0,0,0,0,0,1,1
"5450","REXULTI 0.25 MG TABLET",0,0,0,1,1,1,1
"5451","REXULTI 0.5 MG TABLET",0,0,0,1,1,1,1
"5452","REXULTI 1 MG TABLET",0,0,0,1,1,1,1
"5453","REXULTI 2 MG TABLET",0,0,0,1,1,1,1
"5454","REXULTI 3 MG TABLET",0,0,0,1,1,1,1
"5455","REXULTI 4 MG TABLET",0,0,0,1,1,1,1
"5456","REYATAZ 50 MG POWDER PACKET",0,0,1,1,1,1,1
"5457","RIBASPHERE 200 MG CAPSULE",0,0,0,0,1,1,1
"5458","RIBASPHERE 200MG TABLET",0,0,1,1,1,1,1
"5459","RIBAVIRIN 200 MG CAPSULE",0,1,1,1,1,1,1
"5460","RIDAURA 3 MG CAPSULE",0,0,0,0,1,1,1
"5461","RIFABUTIN 150 MG CAPSULE [MYCOBUTIN]",0,1,1,1,1,1,1
"5462","RIFAMATE 150/300 CAPSULE",0,1,1,1,1,1,1
"5463","RIFAMPIN 150 MG CAPSULE",0,0,0,0,0,1,1
"5464","RIFAMPIN 300 MG CAPSULE",0,0,0,0,0,1,1
"5465","RIFAMPIN IV 600 MG VIAL",0,0,1,1,1,1,1
"5466","RIFATER 50/300/120 TABLET",0,1,1,1,1,1,1
"5467","RILUZOLE 50 MG TABLET [RILUTEK]",0,1,1,1,1,1,1
"5468","RISPERIDONE 0.25 MG TABLET",0,1,1,1,1,1,1
"5469","RISPERIDONE 0.5 MG ODT",0,0,0,1,1,1,1
"5470","RISPERIDONE 0.5 MG TABLET",0,1,0,0,0,1,1
"5471","RISPERIDONE 1 MG ODT",0,0,0,0,0,1,1
"5472","RISPERIDONE 1 MG/ML SOLUTION",0,0,0,0,0,1,1
"5473","RISPERIDONE 2 MG ODT",0,0,0,1,1,1,1
"5474","RISPERIDONE 3 MG ODT",0,0,0,0,0,1,1
"5475","RISPERIDONE 4 MG ODT",0,0,0,0,0,1,1
"5476","RIVASTIGMINE 1.5 MG CAPSULE",0,0,0,0,0,1,1
"5477","RIVASTIGMINE 3 MG CAPSULE",0,0,0,0,0,1,1
"5478","RIVASTIGMINE 4.5 MG CAPSULE",0,0,0,0,0,1,1
"5479","RIVASTIGMINE 6 MG CAPSULE",0,0,0,0,0,1,1
"5480","RIZATRIPTAN 10 MG ODT [MAXALT-MLT]",0,0,0,0,0,1,1
"5481","RIZATRIPTAN 10 MG TABLET [MAXALT-MLT]",0,0,0,0,0,1,1
"5482","RIZATRIPTAN 5 MG ODT [MAXALT-MLT]",0,0,0,0,0,1,1
"5483","RIZATRIPTAN 5 MG TABLET [MAXALT-MLT]",0,0,0,0,0,1,1
"5484","ROPINIROLE HCL 0.25 MG TABLET",0,0,0,0,0,1,1
"5485","ROPINIROLE HCL 0.5 MG TABLET",0,0,0,0,0,1,1
"5486","ROSUVASTATIN CALCIUM 10 MG TAB [CRESTOR]",0,0,0,0,0,1,1
"5487","ROSUVASTATIN CALCIUM 20 MG TAB [CRESTOR]",0,0,0,0,0,1,1
"5488","ROSUVASTATIN CALCIUM 40 MG  TABLET [CRESTOR]",0,0,0,0,1,1,1
"5489","ROSUVASTATIN CALCIUM 5 MG TAB [CRESTOR]",0,0,0,0,0,1,1
"5490","ROTARIX VACCINE SUSPENSION",0,0,1,1,1,1,1
"5491","ROWEEPRA 1,000 MG TABLET",0,0,0,0,1,1,1
"5492","ROWEEPRA 500 MG TABLET",0,0,0,1,1,1,1
"5493","ROWEEPRA 750 MG TABLET",0,0,0,0,1,1,1
"5494","RUBRACA 200 MG TABLET",0,0,0,0,1,1,1
"5495","RUBRACA 300 MG TABLET",0,0,0,0,1,1,1
"5496","SANDIMMUNE 100MG/ML TUBEX",0,1,1,1,1,1,1
"5497","SANTYL OINTMENT",0,0,0,1,1,1,1
"5498","SAPHRIS 10 MG TAB SL BLK CHERY",0,1,1,1,1,1,1
"5499","SAPHRIS 2.5 MG TAB SL BLK CHRY",0,0,1,1,1,1,1
"5500","SAPHRIS 5 MG TAB SL BLK CHERRY",0,1,1,1,1,1,1
"5501","SELZENTRY 25 MG TABLET",0,0,0,0,1,1,1
"5502","SELZENTRY 75 MG TABLET",0,0,0,0,1,1,1
"5503","SEROSTIM 4MG/ML 1 INJECTION, POWDER, FOR SOLUTION PER CARTON",0,1,1,1,1,1,1
"5504","SEROSTIM 5MG/ML 1 INJECTION, POWDER, FOR SOLUTION PER CARTON",0,1,1,1,1,1,1
"5505","SERTRALINE 20 MG/ML ORAL CONC",0,0,0,0,1,1,1
"5506","SERTRALINE HCL 100 MG TABLET",0,0,0,0,1,1,1
"5507","SERTRALINE HCL 50 MG TABLET",0,0,0,0,1,1,1
"5508","SETLAKIN 0.15 MG-0.03 MG TAB",0,0,0,1,1,1,1
"5509","SHAROBEL 0.35 MG TABLET",0,0,1,1,1,1,1
"5510","SILVER SULFADIAZINE 1% CREAM",0,0,0,0,0,1,1
"5511","SIMPONI 100 MG/ML PEN INJECTOR",0,0,1,1,1,1,1
"5512","SIMPONI 100 MG/ML SYRINGE",0,0,1,1,1,1,1
"5513","SIMVASTATIN 40 MG TABLET",0,0,0,0,0,1,1
"5514","SIMVASTATIN 80 MG TABLET",0,0,0,0,0,1,1
"5515","SIROLIMUS 0.5 MG TABLET [RAPAMUNE]",0,1,1,1,1,1,1
"5516","SIROLIMUS 1 MG TABLET [RAPAMUNE]",0,0,1,1,1,1,1
"5517","SIROLIMUS 2 MG TABLET [RAPAMUNE]",0,0,1,1,1,1,1
"5518","SIVEXTRO 200 MG TABLET",0,0,1,1,1,1,1
"5519","SIVEXTRO 200 MG VIAL",0,0,1,1,1,1,1
"5520","SOMATULINE DEPOT 120 MG/0.5 ML",0,0,0,1,1,1,1
"5521","SOMATULINE DEPOT 60 MG/0.2 ML",0,0,0,0,1,1,1
"5522","SOMATULINE DEPOT 90 MG/0.3 ML",0,0,0,0,1,1,1
"5523","SOMAVERT 10 MG VIAL",0,1,1,1,1,1,1
"5524","SOMAVERT 15 MG VIAL",0,1,1,1,1,1,1
"5525","SOMAVERT 20 MG VIAL",0,1,1,1,1,1,1
"5526","SOMAVERT 25 MG VIAL",0,0,1,1,1,1,1
"5527","SOMAVERT 30 MG VIAL",0,0,1,1,1,1,1
"5528","SOTALOL 160 MG TABLET",0,0,0,0,0,1,1
"5529","SOTALOL 240 MG TABLET",0,0,0,0,0,1,1
"5530","SOTALOL 80 MG TABLET",0,0,0,0,0,1,1
"5531","SOTALOL AF 120 MG TABLET",0,0,0,0,0,1,1
"5532","SOYBEAN OIL 250 ML 200 MG/ML INJECTION [INTRALIPID]",0,0,0,0,0,1,1
"5533","SPIRIVA 18 MCG CP-HANDIHALER",0,0,0,0,0,1,1
"5534","SPIRIVA RESPIMAT 1.25 MCG INH",0,0,0,1,1,1,1
"5535","SPIRIVA RESPIMAT INHAL SPRAY",0,0,1,1,1,1,1
"5536","SPIRONOLACTONE 100 MG TABLET",0,0,0,0,0,1,1
"5537","SPIRONOLACTONE 25 MG TABLET",0,0,0,0,0,1,1
"5538","SPIRONOLACTONE 50 MG TABLET",0,0,0,0,0,1,1
"5539","SPIRONOLACTONE-HCTZ 25-25 TAB",0,0,0,0,0,1,1
"5540","SPRITAM 1,000 MG TABLET",0,0,0,1,1,1,1
"5541","SPRITAM 250 MG TABLET",0,0,0,1,1,1,1
"5542","SPRITAM 500 MG TABLET",0,0,0,1,1,1,1
"5543","SPRITAM 750 MG TABLET",0,0,0,1,1,1,1
"5544","SPRYCEL 100MG/1 1 BOTTLE PER CARTON / 30 TABLET BOTTLE",0,1,1,1,1,1,1
"5545","SPRYCEL 140MG/1 1 BOTTLE PER CARTON / 30 TABLET BOTTLE",0,1,1,1,1,1,1
"5546","SPRYCEL 80MG/1 1 BOTTLE PER CARTON / 30 TABLET BOTTLE",0,1,1,1,1,1,1
"5547","SPS 15 GM/60 ML SUSPENSION",0,0,0,0,1,1,1
"5548","SRONYX 0.10-0.02 MG TABLET",0,0,0,0,1,1,1
"5549","SSD 1% CREAM",0,0,0,0,0,1,1
"5550","STAVUDINE 15 MG CAPSULE",0,0,0,0,0,1,1
"5551","STAVUDINE 20 MG CAPSULE",0,0,0,0,0,1,1
"5552","STERILE WATER 6MG/ML 1 INJECTION, SOLUTION PER CARTON",0,1,1,1,1,1,1
"5553","STIMATE 1.5MG/ML 1 BOTTLE, SPRAY PER CARTON / 2.5 ML IN 1 BOTTLE, SPRAY",0,1,1,1,1,1,1
"5554","STIOLTO RESPIMAT INHAL SPRAY",0,0,0,1,1,1,1
"5555","STRENSIQ 40 MG/ML VIAL",0,0,0,1,1,1,1
"5556","STRENSIQ 80 MG/0.8 ML VIAL",0,0,0,1,1,1,1
"5557","STRIVERDI RESPIMAT INHAL SPRAY",0,0,0,1,1,1,1
"5558","SUCRAID 8500[IU]/ML",0,1,1,1,1,1,1
"5559","SULF-PRED 10-0.23% EYE DROPS",0,0,0,0,1,1,1
"5560","SULFACETAMIDE SOD 10% TOP SUSP",0,0,0,0,0,1,1
"5561","SULFADIAZINE 500MG/1 100 TABLET BOTTLE",0,0,1,1,1,1,1
"5562","SULFAMETHOXAZOLE AND TRIMETHOPRIM 200; 40MG/5ML; MG/5ML",0,0,1,1,1,1,1
"5563","SULFAMETHOXAZOLE-TMP DS TABLET",0,1,0,0,0,1,1
"5564","SULFAMETHOXAZOLE-TMP SS TABLET",0,0,0,1,1,1,1
"5565","SULFASALAZINE DR 500 MG TAB",0,0,0,0,1,1,1
"5566","SULINDAC 150 MG TABLET",0,0,0,0,0,1,1
"5567","SULINDAC 200 MG TABLET",0,0,0,0,0,1,1
"5568","SUMATRIPTAN 4 MG/0.5 ML CART",0,0,0,1,1,1,1
"5569","SUMATRIPTAN 4 MG/0.5 ML INJECT",0,0,0,0,1,1,1
"5570","SUMATRIPTAN 6 MG/0.5 ML INJECT",0,0,0,1,1,1,1
"5571","SUMATRIPTAN 6 MG/0.5 ML REFILL",0,0,0,1,1,1,1
"5572","SUMATRIPTAN 6 MG/0.5 ML SYRNG",0,0,0,0,1,1,1
"5573","SUMATRIPTAN SUCC 100 MG TABLET",0,0,0,0,0,1,1
"5574","SUMATRIPTAN SUCC 50 MG TABLET",0,0,0,0,0,1,1
"5575","SUMATRIPTAN SUCCINATE 25MG/1 9 BLISTER PACK PER CARTON / 9 TABLET PER BLISTER PACK",0,1,1,1,1,1,1
"5576","SUPRAX 400 MG CAPSULE",0,0,0,0,1,1,1
"5577","SUPREP BOWEL PREP 1.6; 3.13; 17.5G/ML; G/ML; G/ML 2 BOTTLE, PLASTIC PER CARTON / 177.4 ML IN 1 BOT",0,1,1,1,1,1,1
"5578","SUTENT 25MG/1 28 CAPSULE BOTTLE",0,1,1,1,1,1,1
"5579","SUTENT 37.5 MG CAPSULE",0,0,1,1,1,1,1
"5580","SYLATRON 200 MCG KIT",0,0,0,1,1,1,1
"5581","SYLATRON 300 MCG KIT",0,0,0,1,1,1,1
"5582","SYLATRON 600 MCG KIT",0,0,0,1,1,1,1
"5583","SYLVANT 100 MG VIAL",0,0,1,1,1,1,1
"5584","SYMBICORT 80; 4.5UG/1; UG/1 1 POUCH IN 1 CARTON / 1 CANISTER IN 1 POUCH / 120 AEROSOL IN 1 CANISTER",0,0,1,1,1,1,1
"5585","SYMLINPEN 60 PEN INJECTOR",0,0,1,1,1,1,1
"5586","SYNAGIS 50MG/0.5ML VIAL",0,0,1,1,1,1,1
"5587","SYNJARDY 12.5-1,000 MG TABLET",0,0,0,1,1,1,1
"5588","SYNJARDY 12.5-500 MG TABLET",0,0,0,1,1,1,1
"5589","SYNJARDY 5-1,000 MG TABLET",0,0,0,1,1,1,1
"5590","SYNTHROID 100 MCG TABLET",0,0,0,0,0,1,1
"5591","SYNTHROID 125 MCG TABLET",0,0,0,0,0,1,1
"5592","SYNTHROID 150 MCG TABLET",0,0,0,0,0,1,1
"5593","SYNTHROID 175 MCG TABLET",0,0,0,0,0,1,1
"5594","SYNTHROID 200 MCG TABLET",0,0,0,0,0,1,1
"5595","SYNTHROID 25 MCG TABLET",0,0,0,0,0,1,1
"5596","SYNTHROID 300 MCG TABLET",0,0,0,0,0,1,1
"5597","SYNTHROID 50 MCG TABLET",0,0,0,0,0,1,1
"5598","SYNTHROID 75 MCG TABLET",0,0,0,0,0,1,1
"5599","SYPRINE 250 MG CAPSULE",0,0,1,1,1,1,1
"5600","TACROLIMUS 0.03% OINTMENT",0,0,0,0,1,1,1
"5601","TACROLIMUS 0.1% OINTMENT",0,0,0,0,1,1,1
"5602","TACROLIMUS 0.5 MG CAPSULE",0,0,0,0,0,1,1
"5603","TACROLIMUS 1 MG CAPSULE",0,0,0,0,0,1,1
"5604","TACROLIMUS 5 MG CAPSULE",0,0,0,0,0,1,1
"5605","TAFINLAR 50 MG CAPSULE",0,1,1,1,1,1,1
"5606","TAFINLAR 75 MG CAPSULE",0,1,1,1,1,1,1
"5607","TAGRISSO 40 MG TABLET",0,0,0,1,1,1,1
"5608","TAGRISSO 80 MG TABLET",0,0,0,1,1,1,1
"5609","TAMIFLU 6 MG/ML SUSPENSION",0,1,1,1,1,1,1
"5610","TAMOXIFEN 10 MG TABLET",0,0,0,0,1,1,1
"5611","TARGRETIN 1% GEL",0,0,0,1,1,1,1
"5612","TARGRETIN 75 MG CAPSULE",0,1,1,1,1,1,1
"5613","TARINA FE 1-20 TABLET",0,0,1,1,1,1,1
"5614","TASIGNA 150MG/1 4 BLISTER PACK PER CARTON / 28 CAPSULE PER BLISTER PACK",0,1,1,1,1,1,1
"5615","TASIGNA 200 MG CAPSULE",0,0,0,0,0,1,1
"5616","TAZAROTENE 0.1% CREAM [TAZORAC]",0,0,0,0,1,1,1
"5617","TAZTIA DILTIAZEM HYDROCHLORIDE 120MG EXTENDED RELEASE CAPSULES",0,1,1,1,1,1,1
"5618","TAZTIA DILTIAZEM HYDROCHLORIDE 180MG EXTENDED RELEASE CAPSULES",0,1,1,1,1,1,1
"5619","TAZTIA DILTIAZEM HYDROCHLORIDE 300MG EXTENDED RELEASE CAPSULES",0,1,1,1,1,1,1
"5620","TEFLARO 400MG/20ML 10 VIAL, SINGLE-DOSE PER CARTON / 20 ML IN 1 VIAL, SINGLE-DOSE",0,1,1,1,1,1,1
"5621","TEFLARO 600MG/20ML 10 VIAL, SINGLE-DOSE PER CARTON / 20 ML IN 1 VIAL, SINGLE-DOSE",0,1,1,1,1,1,1
"5622","TEKTURNA 150 MG TABLET",0,0,0,0,1,1,1
"5623","TEKTURNA 300 MG TABLET",0,0,0,0,1,1,1
"5624","TEMAZEPAM 15 MG CAPSULE",0,0,0,0,0,1,1
"5625","TENIVAC SYRINGE",0,0,1,1,1,1,1
"5626","TERAZOSIN 1 MG CAPSULE",0,1,1,1,1,1,1
"5627","TERAZOSIN 2 MG CAPSULE",0,0,0,0,0,1,1
"5628","TERAZOSIN HYDROCHLORIDE 10MG/1 100 CAPSULE BOTTLE",0,1,1,1,1,1,1
"5629","TERAZOSIN HYDROCHLORIDE 5MG/1 100 CAPSULE BOTTLE",0,1,1,1,1,1,1
"5630","TERBINAFINE HCL 250 MG TABLET",0,1,1,1,1,1,1
"5631","TERBUTALINE SULFATE 2.5 MG TAB",0,0,0,0,1,1,1
"5632","TESTOSTERONE CYP 100 MG/ML",0,0,0,1,1,1,1
"5633","TESTOSTERONE CYP 200 MG/ML",0,0,0,1,1,1,1
"5634","TESTOSTERONE ENANTHATE 200MG/ML INJECTION",0,1,1,1,1,1,1
"5635","TETRABENAZINE 12.5 MG TABLET [XENAZINE]",0,0,0,1,1,1,1
"5636","TETRABENAZINE 25 MG TABLET [XENAZINE]",0,0,0,1,1,1,1
"5637","THALOMID 100 MG CAPSULE",0,0,0,0,0,1,1
"5638","THALOMID 150 MG CAPSULE",0,0,0,0,0,1,1
"5639","THALOMID 200 MG CAPSULE",0,0,0,0,0,1,1
"5640","THALOMID 50 MG CAPSULE",0,0,0,0,0,1,1
"5641","THEOPHYLLINE ER 100 MG TABLET",0,0,0,0,0,1,1
"5642","THEOPHYLLINE ER 200 MG TABLET",0,0,0,0,0,1,1
"5643","THEOPHYLLINE ER 300 MG TAB",0,0,0,0,0,1,1
"5644","THEOPHYLLINE ER 400 MG TABLET",0,0,0,0,1,1,1
"5645","THEOPHYLLINE ER 600 MG TABLET",0,0,0,0,1,1,1
"5646","THIOLA 100 MG TABLET",0,0,1,1,1,1,1
"5647","THIORIDAZINE 10 MG TABLET",0,0,0,0,0,1,1
"5648","THIORIDAZINE 25 MG TABLET",0,0,0,0,0,1,1
"5649","THIORIDAZINE 50 MG TABLET",0,0,0,0,0,1,1
"5650","THIOTHIXENE 1 MG CAPSULE",0,0,0,0,0,1,1
"5651","THYROLAR-1 TABLETS",0,1,1,1,1,1,1
"5652","THYROLAR-1/2 TABLETS",0,1,1,1,1,1,1
"5653","THYROLAR-1/4 TABLETS",0,1,1,1,1,1,1
"5654","THYROLAR-2 TABLETS",0,1,1,1,1,1,1
"5655","THYROLAR-3 TABLETS",0,1,1,1,1,1,1
"5656","TIAGABINE HCL 2 MG TABLET [GABITRIL]",0,1,1,1,1,1,1
"5657","TIAGABINE HCL 4 MG TABLET [GABITRIL]",0,1,1,1,1,1,1
"5658","TIGECYCLINE 50 MG VIAL [TYGACIL]",0,0,0,0,1,1,1
"5659","TIMOLOL 0.25% EYE DROPS",0,0,0,0,0,1,1
"5660","TIMOLOL 0.25% GFS GEL-SOLUTION",0,0,0,0,1,1,1
"5661","TIMOLOL 0.5% EYE DROPS",0,0,0,0,0,1,1
"5662","TIMOLOL MALEATE 6.8MG/ML 1 BOTTLE, DISPENSING PER CARTON / 5 ML IN 1 BOTTLE, DISPENSING",0,1,1,1,1,1,1
"5663","TIVICAY 10 MG TABLET",0,0,0,1,1,1,1
"5664","TIVICAY 25 MG TABLET",0,0,0,1,1,1,1
"5665","TIVICAY 50 MG TABLET",0,1,1,1,1,1,1
"5666","TIZANIDINE HCL 4 MG TABLET",0,0,0,0,0,1,1
"5667","TOBRAMYCIN 40 MG/ML VIAL [BETHKIS, TOBI, TOBI PODHALER, TOBRAMYCIN SULFATE]",0,0,0,0,0,1,1
"5668","TOLAK 4% CREAM",0,0,0,1,1,1,1
"5669","TOLCAPONE 100 MG TABLET [TASMAR]",0,0,1,1,1,1,1
"5670","TOPIRAMATE 100 MG TABLET",0,0,0,0,0,1,1
"5671","TOPIRAMATE 15 MG SPRINKLE CAP",0,0,0,0,0,1,1
"5672","TOPIRAMATE 200 MG TABLET",0,0,0,0,0,1,1
"5673","TOPIRAMATE 25 MG TABLET",0,0,0,0,0,1,1
"5674","TOPIRAMATE 50 MG TABLET",0,0,0,0,0,1,1
"5675","TORISEL 1 KIT PER CARTON",0,1,1,1,1,1,1
"5676","TORSEMIDE 10 MG TABLET",0,0,0,1,1,1,1
"5677","TORSEMIDE 20 MG TABLET",0,0,0,0,0,1,1
"5678","TORSEMIDE 5 MG TABLET",0,0,0,1,1,1,1
"5679","TOUJEO SOLOSTAR 300 UNITS/ML",0,0,1,1,1,1,1
"5680","TOVIAZ TABLETS 4MG EXTENDED RELEASE",0,1,1,1,1,1,1
"5681","TOVIAZ TABLETS 8MG EXTENDED RELEASE",0,1,1,1,1,1,1
"5682","TRADJENTA 5 MG TABLET",0,0,0,0,0,1,1
"5683","TRAMADOL HCL ER 100 MG TABLET",0,0,0,0,0,1,1
"5684","TRAMADOL HCL ER 200 MG TABLET",0,0,0,0,0,1,1
"5685","TRAMADOL-ACETAMINOPHN 37.5-325",0,0,0,0,0,1,1
"5686","TRANDOLAPRIL 1 MG TABLET",0,0,0,1,1,1,1
"5687","TRANDOLAPRIL 2 MG TABLET",0,0,0,1,1,1,1
"5688","TRANDOLAPRIL 4 MG TABLET",0,0,0,1,1,1,1
"5689","TRANEXAMIC ACID 650 MG TABLET",0,0,1,1,1,1,1
"5690","TRANSDERM-SCOP 1.5 MG/3 DAY",0,0,0,0,1,1,1
"5691","TRAZODONE 100 MG TABLET",0,0,0,0,0,1,1
"5692","TRAZODONE 300 MG TABLET",0,0,0,0,0,1,1
"5693","TRAZODONE 50 MG TABLET",0,0,0,0,0,1,1
"5694","TRESIBA FLEXTOUCH 100 UNITS/ML",0,0,0,1,1,1,1
"5695","TRESIBA FLEXTOUCH 200 UNITS/ML",0,0,0,1,1,1,1
"5696","TRETINOIN 0.01% GEL",0,0,0,1,1,1,1
"5697","TRETINOIN 0.025% CREAM",0,0,0,0,1,1,1
"5698","TRETINOIN 0.05% CREAM",0,0,0,0,1,1,1
"5699","TRETINOIN 0.1% CREAM",0,0,0,0,1,1,1
"5700","TRETINOIN 0.25MG/G 1 TUBE PER CARTON / 45 G IN 1 TUBE",0,2,2,2,1,1,1
"5701","TRI-LO-ESTARYLLA TABLET",0,0,0,1,1,1,1
"5702","TRI-LO-SPRINTEC TABLET",0,0,0,1,1,1,1
"5703","TRIAMCINOLONE 0.025% CREAM",0,0,0,0,0,1,1
"5704","TRIAMCINOLONE 0.025% OINT",0,0,0,0,0,1,1
"5705","TRIAMCINOLONE ACETONIDE 1 MG/ML TOPICAL CREAM [TRIDERM]",0,0,0,0,0,1,1
"5706","TRIAMCINOLONE ACETONIDE 1MG/G 1 TUBE PER CARTON / 5 G IN 1 TUBE",0,1,1,1,1,1,1
"5707","TRIAMCINOLONE ACETONIDE 5MG/G 1 TUBE PER CARTON / 15 G IN 1 TUBE",0,1,1,1,1,1,1
"5708","TRIAMTERENE-HCTZ 37.5-25 MG CP",0,0,0,0,0,1,1
"5709","TRIAMTERENE-HCTZ 37.5-25 MG TB",0,0,0,0,1,1,1
"5710","TRIAMTERENE-HCTZ 75-50 MG TAB",0,0,0,0,0,1,1
"5711","TRIAMTERENE/HCTZ 50-25 MG CAP",0,1,1,1,1,1,1
"5712","TRIFLUOPERAZINE 1 MG TABLET",0,0,0,0,0,1,1
"5713","TRIHEXYPHENIDYL 2 MG TABLET",0,0,0,0,1,1,1
"5714","TRIHEXYPHENIDYL 5 MG TABLET",0,1,1,1,1,1,1
"5715","TRILYTE WITH FLAVOR PACKETS",0,1,1,1,1,1,1
"5716","TRIMETHOPRIM 100MG TABLETS",0,1,1,1,1,1,1
"5717","TRIMIPRAMINE MALEATE 100 MG CP",0,0,0,1,1,1,1
"5718","TRINTELLIX 10 MG TABLET",0,0,0,1,1,1,1
"5719","TRINTELLIX 20 MG TABLET",0,0,0,1,1,1,1
"5720","TRINTELLIX 5 MG TABLET",0,0,0,1,1,1,1
"5721","TRIUMEQ TABLET",0,0,1,1,1,1,1
"5722","TRIVORA-28 TABLET",0,0,0,0,1,1,1
"5723","TRULICITY 0.75 MG/0.5 ML PEN",0,0,1,1,1,1,1
"5724","TRULICITY 1.5 MG/0.5 ML PEN",0,0,1,1,1,1,1
"5725","TRUVADA 100 MG-150 MG TABLET",0,0,0,1,1,1,1
"5726","TRUVADA 133 MG-200 MG TABLET",0,0,0,1,1,1,1
"5727","TRUVADA 167 MG-250 MG TABLET",0,0,0,1,1,1,1
"5728","TRUVADA 200/300MG TABLET",0,1,1,1,1,1,1
"5729","TYBOST 150 MG TABLET",0,0,1,1,1,1,1
"5730","TYKERB 250 MG TABLET",0,0,0,0,1,1,1
"5731","TYPHIM VI 25 MCG/0.5 ML SYRINGE",0,0,1,1,1,1,1
"5732","TYSABRI 300 MG/15 ML VIAL",0,1,1,1,1,1,1
"5733","UNITHROID 100 MCG TABLET",0,0,1,1,1,1,1
"5734","UNITHROID 112 MCG TABLET",0,0,1,1,1,1,1
"5735","UNITHROID 125 MCG TABLET",0,0,1,1,1,1,1
"5736","UNITHROID 150 MCG TABLET",0,0,1,1,1,1,1
"5737","UNITHROID 175 MCG TABLET",0,0,1,1,1,1,1
"5738","UNITHROID 200 MCG TABLET",0,0,1,1,1,1,1
"5739","UNITHROID 25 MCG TABLET",0,0,1,1,1,1,1
"5740","UNITHROID 300 MCG TABLET",0,0,1,1,1,1,1
"5741","UNITHROID 50 MCG TABLET",0,0,1,1,1,1,1
"5742","UNITHROID 75 MCG TABLET",0,0,1,1,1,1,1
"5743","UNITHROID 88 MCG TABLET",0,0,1,1,1,1,1
"5744","URSODIOL 250 MG TABLET",0,0,0,0,0,1,1
"5745","URSODIOL 500 MG TABLET",0,0,0,0,0,1,1
"5746","VALACYCLOVIR HCL 1 GRAM TABLET",0,0,0,0,0,1,1
"5747","VALACYCLOVIR HCL 500 MG TABLET",0,0,0,0,0,1,1
"5748","VALCHLOR 0.016% GEL",0,0,1,1,1,1,1
"5749","VALGANCICLOVIR 450 MG TABLET [VALCYTE]",0,0,1,1,1,1,1
"5750","VALGANCICLOVIR HCL 50 MG/ML [VALCYTE]",0,0,0,0,1,1,1
"5751","VALPROIC ACID 250 MG/5 ML SOLN",0,0,0,0,0,1,1
"5752","VALSARTAN 160 MG TABLET [DIOVAN]",0,0,1,1,1,1,1
"5753","VALSARTAN 320 MG TABLET [DIOVAN]",0,0,1,1,1,1,1
"5754","VALSARTAN 40 MG TABLET [DIOVAN]",0,0,1,1,1,1,1
"5755","VALSARTAN 80 MG TABLET [DIOVAN]",0,0,1,1,1,1,1
"5756","VALSARTAN-HCTZ 160-12.5 MG TAB [DIOVAN HCT]",0,0,0,0,0,1,1
"5757","VALSARTAN-HCTZ 160-25 MG TAB [DIOVAN HCT]",0,0,0,0,0,1,1
"5758","VALSARTAN-HCTZ 320-12.5 MG TAB [DIOVAN HCT]",0,0,0,0,0,1,1
"5759","VALSARTAN-HCTZ 320-25 MG TAB [DIOVAN HCT]",0,0,0,0,0,1,1
"5760","VANCOMYCIN 500 MG VIAL",0,0,0,0,0,1,1
"5761","VAQTA 25 UNITS/0.5 ML SYRINGE",0,0,0,1,1,1,1
"5762","VAQTA 50 UNITS/ML SYRINGE",0,0,1,1,1,1,1
"5763","VASCEPA 0.5 GM CAPSULE",0,0,0,0,1,1,1
"5764","VASCEPA 1 GM CAPSULE",0,0,1,1,1,1,1
"5765","VECTIBIX 100MG/5ML 1 VIAL, SINGLE-USE PER CARTON / 5 ML IN 1 VIAL, SINGLE-USE",0,1,1,1,1,1,1
"5766","VELIVET TRIPHASIC REGIMEN 3 POUCH PER CARTON / 1 BLISTER PACK IN 1 POUCH / 1 KIT PER BLISTER PACK",0,1,1,1,1,1,1
"5767","VELTASSA 16.8 GM POWDER PACKET",0,0,0,0,1,1,1
"5768","VELTASSA 25.2 GM POWDER PACKET",0,0,0,0,1,1,1
"5769","VELTASSA 8.4 GM POWDER PACKET",0,0,0,0,1,1,1
"5770","VEMLIDY 25 MG TABLET",0,0,0,0,1,1,1
"5771","VENCLEXTA 10 MG TABLET",0,0,0,1,1,1,1
"5772","VENCLEXTA 100 MG TABLET",0,0,0,1,1,1,1
"5773","VENCLEXTA 50 MG TABLET",0,0,0,1,1,1,1
"5774","VENCLEXTA STARTING PACK",0,0,0,1,1,1,1
"5775","VENLAFAXINE HCL ER 75 MG CAP",0,0,0,0,0,1,1
"5776","VENLAFAXINE HYDROCHLORIDE 150MG CAPSULES EXTENDED RELEASE",0,1,1,1,1,1,1
"5777","VENLAFAXINE HYDROCHLORIDE 37.5MG CAPSULES EXTENDED RELEASE",0,1,1,1,1,1,1
"5778","VENTAVIS 0.01MG/ML",0,0,0,0,0,1,1
"5779","VENTAVIS 0.02MG/ML",0,0,0,0,0,1,1
"5780","VERAPAMIL 120 MG TABLET",0,0,0,0,0,1,1
"5781","VERAPAMIL 80 MG TABLET",0,0,0,0,0,1,1
