name,tier_num,tier_desc,cost_share_30_day,cost_share_90_day,management,year
VANCOMYCIN HYDROCHLORIDE 500MG/100ML INJECTION (STERILE),4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
VANDAZOLE 0.75% GEL WITH APPLICATOR,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VAQTA 25 UNITS/0.5 ML SYRINGE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VAQTA 50 UNITS/ML SYRINGE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VARIVAX VACCINE W/DILUENT,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VASCEPA 1 GM CAPSULE,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
VELCADE 3.5MG VIAL,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
VELIVET TRIPHASIC REGIMEN 3 POUCH PER CARTON / 1 BLISTER PACK IN 1 POUCH / 1 KIT PER BLISTER PACK,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENCLEXTA 10 MG TABLET,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
VENCLEXTA 100 MG TABLET,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
VENCLEXTA 50 MG TABLET,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
VENCLEXTA STARTING PACK,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
VENLAFAXINE HCL 100MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENLAFAXINE HCL 25MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENLAFAXINE HCL 37.5MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENLAFAXINE HCL 50MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENLAFAXINE HCL 75MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENLAFAXINE HYDROCHLORIDE 150MG CAPSULES EXTENDED RELEASE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENLAFAXINE HYDROCHLORIDE 37.5MG CAPSULES EXTENDED RELEASE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENLAFAXINE HYDROCHLORIDE 75MG CAPSULES EXTENDED RELEASE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VENTOLIN HFA 90MCG INHALER,3,Preferred Brand,$46.00 ,$115.00 ,Q:36/30Days,2016-01-01T00:00:00Z
VERAPAMIL 120MG CAP PELLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VERAPAMIL 180MG CAP PELLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VERAPAMIL 2.5MG/ML AMPUL,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
VERAPAMIL 240MG CAP PELLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VERAPAMIL 40MG TABLET,2,Generic,$17.00 ,$42.50 ,None,2016-01-01T00:00:00Z
VERAPAMIL ER 100MG CAPSULE 24HR SR PELLETS,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VERAPAMIL ER 120 MG TABLET,2,Generic,$17.00 ,$42.50 ,None,2016-01-01T00:00:00Z
VERAPAMIL ER 120 MG TABLET,2,Generic,$17.00 ,$42.50 ,None,2016-01-01T00:00:00Z
VERAPAMIL ER 180 MG TABLET,2,Generic,$17.00 ,$42.50 ,None,2016-01-01T00:00:00Z
VERAPAMIL ER 200MG CAPSULE 24HR SR PELLETS (100 CT),3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VERAPAMIL ER 300MG CAPSULE 24HR SR PELLETS,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VERAPAMIL HCL 120MG TABLET,2,Generic,$17.00 ,$42.50 ,None,2016-01-01T00:00:00Z
VERAPAMIL HCL 360MG CAPSULES SUSTAINED RELEASE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VERAPAMIL HCL 80MG TABLET,2,Generic,$17.00 ,$42.50 ,None,2016-01-01T00:00:00Z
"VERAPAMIL HYDROCHLORIDE 240MG/1 500 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",2,Generic,$17.00 ,$42.50 ,None,2016-01-01T00:00:00Z
VERSACLOZ 50 MG/ML SUSPENSION,5,Specialty Tier,33%,N/A,P Q:600/30Days,2016-01-01T00:00:00Z
VESICARE 10MG TABLET,4,Non-Preferred Brand,47%,47%,Q:30/30Days,2016-01-01T00:00:00Z
VESICARE 5MG TABLET (90 CT),4,Non-Preferred Brand,47%,47%,Q:30/30Days,2016-01-01T00:00:00Z
VESTURA 3 MG-0.02 MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VICTOZA 3-PAK 18 MG/3 ML PEN,3,Preferred Brand,$46.00 ,$115.00 ,Q:9/30Days,2016-01-01T00:00:00Z
VIDEX 2GM PEDIATRIC TUBEX,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
VIENVA-28 TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VIGABATRIN 50 MG/ML ORAL SOLUTION [SABRIL],5,Specialty Tier,33%,N/A,P Q:180/30Days,2016-01-01T00:00:00Z
VIGABATRIN 500 MG ORAL TABLET [SABRIL],5,Specialty Tier,33%,N/A,P Q:180/30Days,2016-01-01T00:00:00Z
VIGAMOX 0.5% EYE DROPS,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
VIIBRYD 10-20 MG STARTER PACK,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
VIIBRYD 10MG/1 30 FILM COATED TABLETS IN BOTTLE,4,Non-Preferred Brand,47%,47%,Q:30/30Days,2016-01-01T00:00:00Z
VIIBRYD 20MG/1 30 FILM COATED TABLETS IN BOTTLE,4,Non-Preferred Brand,47%,47%,Q:30/30Days,2016-01-01T00:00:00Z
VIIBRYD 40MG/1 30 FILM COATED TABLETS IN BOTTLE,4,Non-Preferred Brand,47%,47%,Q:30/30Days,2016-01-01T00:00:00Z
VIMPAT 10 MG/ML SOLUTION,4,Non-Preferred Brand,47%,47%,Q:1200/30Days,2016-01-01T00:00:00Z
"VIMPAT 100MG/1 60 FILM COATED TABLETS IN BOTTLE, PLASTIC",4,Non-Preferred Brand,47%,47%,Q:60/30Days,2016-01-01T00:00:00Z
"VIMPAT 10MG/ML 10 VIAL, GLASS PER CARTON / 20 ML IN 1 VIAL, GLASS",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"VIMPAT 150MG/1 60 FILM COATED TABLETS IN BOTTLE, PLASTIC",4,Non-Preferred Brand,47%,47%,Q:60/30Days,2016-01-01T00:00:00Z
"VIMPAT 200MG/1 60 FILM COATED TABLETS IN BOTTLE, PLASTIC",4,Non-Preferred Brand,47%,47%,Q:60/30Days,2016-01-01T00:00:00Z
"VIMPAT 50MG/1 60 FILM COATED TABLETS IN BOTTLE, PLASTIC",4,Non-Preferred Brand,47%,47%,Q:180/30Days,2016-01-01T00:00:00Z
VINBLASTINE 1 MG/ML VIAL,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
VINCRISTINE 1MG/ML VIAL,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
VINCRISTINE 1MG/ML VIAL,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
VINORELBINE 10MG/ML VIAL 5ML VIAL,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
VIRACEPT 250MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VIRACEPT 625MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VIRAMUNE XR 100 MG TABLET,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
VIREAD 150 MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VIREAD 200 MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VIREAD 250 MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VIREAD 300MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VIREAD POWDER,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VITEKTA 150 MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VITEKTA 85 MG TABLET,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VOLTAREN 1% GEL,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
VORICONAZOLE 200 MG VIAL,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"VORICONAZOLE 200MG/1 30 FILM COATED TABLETS IN BOTTLE, PLASTIC",5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VORICONAZOLE 40 MG/ML SUSP,5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
"VORICONAZOLE 50MG/1 30 FILM COATED TABLETS IN BOTTLE, PLASTIC",5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
VOTRIENT 200MG/1 120 FILM COATED TABLETS IN BOTTLE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
VRAYLAR 1.5 MG CAP,5,Specialty Tier,33%,N/A,S Q:120/30Days,2016-01-01T00:00:00Z
VRAYLAR 1.5 MG-3 MG PACK,4,Non-Preferred Brand,47%,47%,S,2016-01-01T00:00:00Z
VRAYLAR 3 MG CAP,5,Specialty Tier,33%,N/A,S Q:60/30Days,2016-01-01T00:00:00Z
VRAYLAR 4.5 MG CAP,5,Specialty Tier,33%,N/A,S Q:30/30Days,2016-01-01T00:00:00Z
VRAYLAR 6 MG CAP,5,Specialty Tier,33%,N/A,S Q:30/30Days,2016-01-01T00:00:00Z
VYFEMLA 28 TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 1 MG TABLET (1000 CT),1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 10 MG TABLET,1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 2 MG TABLET,1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 2.5MG TABLET (100 CT),1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 3 MG TABLET,1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 4 MG TABLET,1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 5 MG TABLET,1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 6MG TABLET,1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WARFARIN SODIUM 7.5MG TABLET,1,Preferred Generic,$3.00 ,$7.50 ,None,2016-01-01T00:00:00Z
WELCHOL 625MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
WELCHOL FOR ORAL SUSPENSION CITRUS FLAVOR 3.75 GM,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
XALKORI 200MG/1 60 CAPSULE BOTTLE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
XALKORI 250MG/1 60 CAPSULE BOTTLE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
XARELTO 10 MG 10 BLISTER PACK PER CARTON / 10 TABLET PER BLISTER PACK,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
XARELTO 15 MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
XARELTO 20 MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
XARELTO STARTER PACK,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
"XGEVA 120MG/1.7ML 1 VIAL, SINGLE-USE PER CARTON / 1.7 ML IN 1 VIAL, SINGLE-USE",5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
XIFAXAN 550MG TABLETS,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
"XIGDUO XR 10 MG-1,000 MG TAB",3,Preferred Brand,$46.00 ,$115.00 ,Q:30/30Days,2016-01-01T00:00:00Z
XIGDUO XR 10 MG-500 MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,Q:30/30Days,2016-01-01T00:00:00Z
"XIGDUO XR 5 MG-1,000 MG TABLET",3,Preferred Brand,$46.00 ,$115.00 ,Q:60/30Days,2016-01-01T00:00:00Z
XIGDUO XR 5 MG-500 MG TABLET,3,Preferred Brand,$46.00 ,$115.00 ,Q:60/30Days,2016-01-01T00:00:00Z
XOLAIR 150MG VIAL,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
XOPENEX HFA 45MCG HFA AEROSOL WITH ADAPTER,3,Preferred Brand,$46.00 ,$115.00 ,Q:30/30Days,2016-01-01T00:00:00Z
XTANDI 40 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
XULANE PATCH,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
XYREM 500MG/ML ORAL SOLUTION,5,Specialty Tier,33%,N/A,P Q:540/30Days,2016-01-01T00:00:00Z
"YERVOY 5MG/ML 1 VIAL, SINGLE-USE PER CARTON / 50 ML IN 1 VIAL, SINGLE-USE",5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
YF-VAX 1 DOSE VIAL/DILUENT 0.5UNTS/DOSE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZAFIRLUKAST 10MG TABLETS,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZAFIRLUKAST 20MG TABLETS,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZAVESCA 100 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZAZOLE 0.8% CREAM WITH APPLICATOR,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
"ZELBORAF 240MG/1 1 BOTTLE, PLASTIC PER CARTON / 120 FILM COATED TABLETS IN BOTTLE, PLASTIC",5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZEMAIRA 1000MG VIAL,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZENATANE 10 MG CAPSULE,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZENATANE 20 MG CAPSULE,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZENATANE 30 MG CAPSULE,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZENATANE 40 MG CAPSULE,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZENCHENT 6 BLISTER PACK PER CARTON / 1 KIT PER BLISTER PACK,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
"ZENPEP DR 10,000 UNITS CAPSULE",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZENPEP DR 15,000 UNITS CAPSULE",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZENPEP DR 20,000 UNITS CAPSULE",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZENPEP DR 25,000 UNITS CAPSULE",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZENPEP DR 3,000 UNITS CAPSULE",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZENPEP DR 40,000 UNITS CAPSULE",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZENPEP DR 5,000 UNITS CAPSULE",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZETIA 10MG TABLET (90 CT),4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZIAGEN 20MG/ML 240 ML IN 1 BOTTLE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZIDOVUDINE 100MG CAPSULE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZIDOVUDINE 10MG/ML SYRUP,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZIDOVUDINE 300MG/1 12 BOTTLE CASE / 60 TABLET BOTTLE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZIPRASIDONE HCL 20 MG CAPSULE [GEODON],4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZIPRASIDONE HCL 40 MG CAPSULE [GEODON],4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZIPRASIDONE HCL 60 MG CAPSULE [GEODON],4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZIPRASIDONE HCL 80 MG CAPSULE [GEODON],4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZIRGAN 1.5MG/G 1 TUBE, WITH APPLICATOR PER CARTON / 5 G IN 1 TUBE, WITH APPLICATOR",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZOLEDRONIC ACID 4 MG/5 ML VIAL,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
ZOLEDRONIC ACID 5 MG/100 ML,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
ZOLINZA 100MG CAPSULE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
"ZOLMITRIPTAN 2.5 MG ODT [ZOMIG, ZOMIG-ZMT]",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZOLMITRIPTAN 2.5 MG TABLET [ZOMIG, ZOMIG-ZMT]",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZOLMITRIPTAN 5 MG ODT [ZOMIG, ZOMIG-ZMT]",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZOLMITRIPTAN 5 MG TABLET [ZOMIG, ZOMIG-ZMT]",4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
"ZOLPIDEM TARTRATE 10 MG TABLET [AMBIEN, EDLUAR, ZOLPIMIST]",4,Non-Preferred Brand,47%,47%,P Q:30/30Days,2016-01-01T00:00:00Z
"ZOLPIDEM TARTRATE 5MG/1 100 FILM COATED TABLETS IN BOTTLE [AMBIEN, EDLUAR, ZOLPIMIST]",4,Non-Preferred Brand,47%,47%,P Q:30/30Days,2016-01-01T00:00:00Z
ZONISAMIDE 100MG CAPSULE (100 CT),3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZONISAMIDE 25MG 100 CAPSULE BOTTLE,3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZONISAMIDE 50MG CAPSULE (100 CT),3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZONTIVITY 2.08 MG TABLET,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZORTRESS 0.25MG TABLETS,4,Non-Preferred Brand,47%,47%,P,2016-01-01T00:00:00Z
ZORTRESS 0.5MG/1 60 BLISTER PACK IN 1 BOX / 1 TABLET PER BLISTER PACK,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZORTRESS 0.75MG/1 60 BLISTER PACK IN 1 BOX / 1 TABLET PER BLISTER PACK,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZOSTAVAX VIAL,3,Preferred Brand,$46.00 ,$115.00 ,Q:1/999Days,2016-01-01T00:00:00Z
ZOVIA 1/35-28 TABLET,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZOVIA 1/50-28 TABLET,4,Non-Preferred Brand,47%,47%,None,2016-01-01T00:00:00Z
ZYDELIG 100 MG TABLET,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZYDELIG 150 MG TABLET,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZYKADIA 150 MG CAPSULE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
ZYLET 0.3%-0.5% SUSPENSION DROPS(FINAL DOSAGE FORM)(ML),3,Preferred Brand,$46.00 ,$115.00 ,None,2016-01-01T00:00:00Z
ZYPREXA RELPREVV 1 KIT IN 1 CARTON,4,Non-Preferred Brand,47%,47%,P Q:2/28Days,2016-01-01T00:00:00Z
ZYTIGA 250MG/1 120 TABLET BOTTLE,5,Specialty Tier,33%,N/A,P,2016-01-01T00:00:00Z
"ZYVOX 600MG 30 FILM COATED TABLETS IN BOTTLE, UNIT-DOSE",5,Specialty Tier,33%,N/A,None,2016-01-01T00:00:00Z
A-HYDROCORT 100MG VIAL,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ABELCENT INJECTION SUSPENSION 5MG/ML,4,Specialty,25%,25%,P,2013-01-01T00:00:00Z
ABILIFY 10MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ABILIFY 15MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ABILIFY 1MG/ML SOLUTION,3,Non-Preferred Brand Drugs,43%,43%,Q:900/30Days,2013-01-01T00:00:00Z
ABILIFY 20MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ABILIFY 2MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ABILIFY 30MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ABILIFY 5MG TABLET (OTSUKA),3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ABILIFY DISCMELT 10MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:60/30Days,2013-01-01T00:00:00Z
ABILIFY DISCMELT 15MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:60/30Days,2013-01-01T00:00:00Z
ABILIFY INJ 9.75MG,3,Non-Preferred Brand Drugs,43%,43%,Q:4/1Days,2013-01-01T00:00:00Z
"ACARBOSE 100MG/1 1000 TABLET IN 1 BOTTLE, PLASTIC",1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACARBOSE 50MG/1 100 TABLET IN 1 BOTTLE,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACARBOSE TABLETS,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACEBUTOLOL 200MG CAPSULE,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACEBUTOLOL 400MG CAPSULE,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACELLULAR PERTUSSIS VACCINE 50 UNT/ML / DIPHTHERIA TOXOID VACCINE 50 UNT/ML / TETANUS TOXOID VACCINE,2,Preferred Brands,21%,21%,None,2013-01-01T00:00:00Z
ACETAMINOPHEN AND CODEINE PHOSPHATE 300; 60MG/1; MG/1 500 TABLET IN 1 BOTTLE,1,Generics,$2.00 ,$5.00 ,Q:400/30Days,2013-01-01T00:00:00Z
ACETAMINOPHEN AND CODEINE PHOSPHATE SOLUTION ORAL USP 120;12MG/5ML;MG/ 12.5 ML CUPUD,1,Generics,$2.00 ,$5.00 ,Q:5000/30Days,2013-01-01T00:00:00Z
ACETAMINOPHEN AND CODEINE PHOSPHATE TABLET 300MG-30MG (60 CT),1,Generics,$2.00 ,$5.00 ,Q:400/30Days,2013-01-01T00:00:00Z
ACETAMINOPHEN AND CODEINE PHOSPHATE TABLET USP 300MG-15MG (100 CT),1,Generics,$2.00 ,$5.00 ,Q:400/30Days,2013-01-01T00:00:00Z
ACETAZOLAMIDE 125MG TABLET,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACETAZOLAMIDE 250MG TABLET (100 CT),1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACETAZOLAMIDE EXTENDED RELEASE CAPSULES 500MG 100 BOT,3,Non-Preferred Brand Drugs,43%,43%,None,2013-01-01T00:00:00Z
ACETIC ACID 2% SOLUTION NON-ORAL,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACETYLCYSTEINE 10% VIAL,1,Generics,$2.00 ,$5.00 ,P,2013-01-01T00:00:00Z
ACETYLCYSTEINE 20% VIAL 3 X 30ML CRTN,1,Generics,$2.00 ,$5.00 ,P,2013-01-01T00:00:00Z
ACTEMRA INJECTION 200MG/10ML,4,Specialty,25%,25%,P,2013-01-01T00:00:00Z
ACTHIB VACCINE VIAL 10-24UNT/5ML,2,Preferred Brands,21%,21%,None,2013-01-01T00:00:00Z
ACTIMMUNE SOLUTION FOR INJECTION 100MCG,4,Specialty,25%,25%,P,2013-01-01T00:00:00Z
ACTOPLUS MET 15MG/500MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:90/30Days,2013-01-01T00:00:00Z
ACTOPLUS MET 15MG/850MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:90/30Days,2013-01-01T00:00:00Z
ACTOS 15MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ACTOS 30MG TABLET (500 CT),3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ACTOS 45MG TABLET,3,Non-Preferred Brand Drugs,43%,43%,Q:30/30Days,2013-01-01T00:00:00Z
ACYCLOVIR 200 MG CAPSULE,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACYCLOVIR 200MG/5ML 473 ML IN 1 BOTTLE,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACYCLOVIR 400MG/1 100 BLISTER PACK IN 1 BOX / 1 TABLET IN 1 BLISTER PACK,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACYCLOVIR 800 MG TABLET,1,Generics,$2.00 ,$5.00 ,None,2013-01-01T00:00:00Z
ACYCLOVIR SODIUM 500MG VIAL,2,Preferred Brands,21%,21%,P,2013-01-01T00:00:00Z
ADACEL VIAL 2UNT/5UNT,2,Preferred Brands,21%,21%,None,2013-01-01T00:00:00Z
ADAGEN 250U/ML VIAL,4,Specialty,25%,25%,None,2013-01-01T00:00:00Z
ADALIMUMAB 50 MG/ML PREFILLED SYRINGE [HUMIRA],4,Specialty,25%,25%,P Q:2/28Days,2013-01-01T00:00:00Z
ADAPALENE CREAM,3,Non-Preferred Brand Drugs,43%,43%,None,2013-01-01T00:00:00Z
ADAPALENE GEL,3,Non-Preferred Brand Drugs,43%,43%,None,2013-01-01T00:00:00Z
