"","name","tier_num_2013","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"4540","NIMODIPINE 30 MG CAPSULE",0,0,0,1,1
"4541","NINLARO 2.3 MG CAPSULE",0,1,1,1,1
"4542","NINLARO 3 MG CAPSULE",0,1,1,1,1
"4543","NINLARO 4 MG CAPSULE",0,1,1,1,1
"4544","NIPENT FOR INJECTION 10MG VIALS",0,1,1,1,1
"4545","NITRO-BID 2% OINTMENT",0,0,0,1,1
"4546","NITRO-DUR 0.3 MG/HR PATCH",0,1,1,1,1
"4547","NITRO-DUR 0.8 MG/HR PATCH",0,1,1,1,1
"4548","NITROFURANTOIN MACROCRYSTALLINE 50 MG CAP",0,0,1,1,1
"4549","NITROFURANTOIN MCR 100 MG CAP",0,1,1,1,1
"4550","NITROFURANTOIN MONO-MCR 100 MG",0,1,1,1,1
"4551","NITROGLYCERIN 0.2 MG/HR PATCH",0,0,0,1,1
"4552","NITROGLYCERIN 0.3 MG TABLET SL",0,0,1,1,1
"4553","NITROGLYCERIN 0.4 MG TABLET SL",0,0,1,1,1
"4554","NITROGLYCERIN 0.4 MG/HR PATCH",0,0,0,1,1
"4555","NITROGLYCERIN 0.6 MG TABLET SL",0,0,1,1,1
"4556","NITROGLYCERIN 0.6 MG/HR PATCH",0,0,0,1,1
"4557","NORDITROPIN 10MG/1.5ML 1 SYRINGE, PLASTIC PER CARTON / 1.5 ML IN 1 SYRINGE, PLASTIC",0,1,1,1,1
"4558","NORDITROPIN 15MG/1.5ML 1 SYRINGE, PLASTIC PER CARTON / 1.5 ML IN 1 SYRINGE, PLASTIC",0,1,1,1,1
"4559","NORDITROPIN 5MG/1.5ML 1 SYRINGE, PLASTIC PER CARTON / 1.5 ML IN 1 SYRINGE, PLASTIC",0,1,1,1,1
"4560","NORDITROPIN FLEXPRO 30 MG/3 ML",0,1,1,1,1
"4561","NORETHIN-ETH ESTRAD 1 MG-5 MCG",0,1,1,1,1
"4562","NORETHIND-ETH ESTRAD 1-0.02 MG",0,0,1,1,1
"4563","NORETHINDRONE 0.35 MG TABLET",0,1,1,1,1
"4564","NORG-EE 0.18-0.215-0.25/0.025",0,0,1,1,1
"4565","NORG-EE 0.18-0.215-0.25/0.035",0,0,1,1,1
"4566","NORG-ETHIN ESTRA 0.25-0.035 MG",0,0,1,1,1
"4567","NORLYROC 0.35 MG TABLET",0,1,1,1,1
"4568","NORPACE CR 100 MG CAPSULE",0,0,0,1,1
"4569","NORTHERA 100 MG CAPSULE",0,0,1,1,1
"4570","NORTHERA 200 MG CAPSULE",0,0,1,1,1
"4571","NORTHERA 300 MG CAPSULE",0,0,1,1,1
"4572","NORTREL (21 DAY REGIMEN) 0.035; 1MG/1; MG/1 3 BLISTER PACK PER CARTON / 21 TABLET PER BLISTER PACK",0,1,1,1,1
"4573","NORTREL (28 DAY REGIMEN) 3 BLISTER PACK PER CARTON / 1 KIT PER BLISTER PACK",0,1,1,1,1
"4574","NORTREL 7/7/7 (28 DAY REGIMEN) 6 POUCH PER CARTON / 1 BLISTER PACK IN 1 POUCH / 1 KIT IN 1 BLISTER",0,1,1,1,1
"4575","NORTRIPTYLINE 10 MG/5 ML SOL",0,1,1,1,1
"4576","NORTRIPTYLINE HCL 50 MG CAP",0,0,0,1,1
"4577","NORTRIPTYLINE HCL 75 MG CAP",0,0,1,1,1
"4578","NORTRIPTYLINE HYDROCHLORIDE 10MG/1 100 CAPSULE BOTTLE",0,1,1,1,1
"4579","NORVIR 100MG/1 30 CAPSULE BOTTLE",0,1,1,1,1
"4580","NOVOLIN 100[IU]/ML 1 VIAL PER CARTON / 10 ML IN 1 VIAL",0,1,1,1,1
"4581","NOVOLIN 100[USP'U]/ML 1 VIAL PER CARTON / 10 ML IN 1 VIAL",0,1,1,1,1
"4582","NOVOLIN R 100[IU]/ML 1 VIAL PER CARTON / 10 ML IN 1 VIAL",0,1,1,1,1
"4583","NOVOLOG 100 UNIT/ML CARTRIDGE",0,1,1,1,1
"4584","NOXAFIL DR 100 MG TABLET",0,1,1,1,1
"4585","NULOJIX 250MG/1 1 VIAL, SINGLE-USE PER CARTON / 1 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION IN",0,1,1,1,1
"4586","NUPLAZID 17 MG TABLET",0,1,1,1,1
"4587","NUTRILIPID 20 % EMULSION",0,1,1,1,1
"4588","NYAMYC 100,000 UNITS/GM POWDER",0,0,0,1,1
"4589","NYATA 100,000 UNIT/GM POWDER",0,0,1,1,1
"4590","NYSTATIN 100,000 UNIT/GM CREAM",0,0,0,1,1
"4591","NYSTATIN 100,000 UNIT/GM POWD",0,0,0,1,1
"4592","NYSTATIN 100,000 UNITS/GM OINT",0,0,0,1,1
"4593","NYSTATIN 500,000 UNIT ORAL TAB",0,0,0,1,1
"4594","NYSTOP 100,000 UNITS/GM POWDER",0,0,0,1,1
"4595","OCELLA 3MG/0.03MG TABLET",0,1,1,1,1
"4596","OCTAGAM 10% VIAL",0,1,1,1,1
"4597","OCTAGAM 5% VIAL",0,1,1,1,1
"4598","OCTREOTIDE 1,000 MCG/ML VIAL",0,0,1,1,1
"4599","OCTREOTIDE ACET 0.05 MG/ML VL",0,0,0,1,1
"4600","OCTREOTIDE ACET 200 MCG/ML VL",0,0,0,1,1
"4601","OCTREOTIDE ACET 500 MCG/ML VL",0,0,0,1,1
"4602","OCTREOTIDE ACETATE 100 MCG/ML AMP",0,0,1,1,1
"4603","ODEFSEY TABLET",0,1,1,1,1
"4604","ODOMZO 200 MG CAPSULE",0,1,1,1,1
"4605","OFEV 100 MG CAPSULE",0,1,1,1,1
"4606","OFEV 150 MG CAPSULE",0,1,1,1,1
"4607","OFLOXACIN 0.3 % DRP",0,1,1,1,1
"4608","OFLOXACIN 0.3% EAR DROPS",0,1,1,1,1
"4609","OLANZAPINE 10 MG TABLET [ZYPREXA]",0,1,1,1,1
"4610","OLANZAPINE 10 MG VIAL [ZYPREXA]",0,1,1,1,1
"4611","OLANZAPINE 15 MG DISINTEGRATING ORAL TABLET [ZYPREXA]",0,0,0,1,1
"4612","OLANZAPINE 15 MG ORAL TABLET [ZYPREXA]",0,0,0,1,1
"4613","OLANZAPINE 2.5 MG TABLET [ZYPREXA]",0,1,1,1,1
"4614","OLANZAPINE 20 MG ORAL TABLET [ZYPREXA]",0,0,0,1,1
"4615","OLANZAPINE 5 MG TABLET [ZYPREXA]",0,1,1,1,1
"4616","OLANZAPINE 7.5 MG TABLET [ZYPREXA]",0,1,1,1,1
"4617","OLANZAPINE ODT 10 MG TABLET [ZYPREXA]",0,1,1,1,1
"4618","OLANZAPINE ODT 20 MG TABLET [ZYPREXA]",0,1,1,1,1
"4619","OLANZAPINE ODT 5 MG TABLET [ZYPREXA]",0,1,1,1,1
"4620","OLMESARTAN MEDOXOMIL 20 MG TAB [BENICAR]",0,0,1,1,1
"4621","OLMESARTAN MEDOXOMIL 40 MG TAB [BENICAR]",0,0,1,1,1
"4622","OLMESARTAN MEDOXOMIL 5 MG TAB [BENICAR]",0,0,1,1,1
"4623","OLMESARTAN-HCTZ 20-12.5 MG TAB",0,0,1,1,1
"4624","OLMESARTAN-HCTZ 40-12.5 MG TAB",0,0,1,1,1
"4625","OLMESARTAN-HCTZ 40-25 MG TAB",0,0,1,1,1
"4626","OLMSRTN-AMLDPN-HCTZ 20-5-12.5 [TRIBENZOR]",0,0,1,1,1
"4627","OLMSRTN-AMLDPN-HCTZ 40-10-12.5 [TRIBENZOR]",0,0,1,1,1
"4628","OLMSRTN-AMLDPN-HCTZ 40-10-25MG [TRIBENZOR]",0,0,1,1,1
"4629","OLMSRTN-AMLDPN-HCTZ 40-5-12.5 [TRIBENZOR]",0,0,1,1,1
"4630","OLMSRTN-AMLDPN-HCTZ 40-5-25 MG [TRIBENZOR]",0,0,1,1,1
"4631","OLOPATADINE 2 MG/ML OPHTHALMIC SOLUTION",0,0,1,1,1
"4632","OMEGA-3 ETHYL ESTERS 1 GM CAP [LOVAZA]",0,0,0,1,1
"4633","OMEPRAZOLE DR 10 MG CAPSULE",0,0,0,1,1
"4634","OMEPRAZOLE DR 20 MG CAPSULE",0,0,0,1,1
"4635","OMEPRAZOLE DR 40 MG CAPSULE",0,0,0,1,1
"4636","ONDANSETRON 2 MG/ML 2 ML INJECTION",0,0,0,1,1
"4637","ONDANSETRON 4 MG/2 ML ISECURE",0,1,1,1,1
"4638","ONDANSETRON 4 MG/5 ML SOLUTION",0,0,0,1,1
"4639","ONDANSETRON HCL 24 MG TABLET",0,1,1,1,1
"4640","ONDANSETRON HCL 4 MG TABLET",0,0,1,1,1
"4641","ONDANSETRON HCL 8 MG TABLET",0,1,1,1,1
"4642","ONDANSETRON ODT 4 MG TABLET",0,0,0,1,1
"4643","ONDANSETRON ODT 8 MG TABLET",0,0,0,1,1
"4644","ONFI 2.5 MG/ML SUSPENSION",0,1,1,1,1
"4645","OPANA ER 15 MG TABLET",0,1,1,1,1
"4646","OPANA ER 7.5 MG TABLET",0,1,1,1,1
"4647","OPSUMIT 10 MG TABLET",0,1,1,1,1
"4648","ORFADIN 10 MG CAPSULE",0,1,1,1,1
"4649","ORFADIN 2 MG CAPSULE",0,1,1,1,1
"4650","ORFADIN 4 MG/ML SUSPENSION",0,1,1,1,1
"4651","ORFADIN 5 MG CAPSULE",0,1,1,1,1
"4652","ORKAMBI 100 MG-125 MG TABLET",0,0,1,1,1
"4653","ORKAMBI 200 MG-125 MG TABLET",0,1,1,1,1
"4654","ORSYTHIA 6 BLISTER PACK PER CARTON / 1 KIT PER BLISTER PACK",0,1,1,1,1
"4655","OSELTAMIVIR PHOS 30 MG CAPSULE [TAMIFLU]",0,0,1,1,1
"4656","OSELTAMIVIR PHOS 45 MG CAPSULE [TAMIFLU]",0,0,1,1,1
"4657","OSELTAMIVIR PHOS 75 MG CAPSULE [TAMIFLU]",0,0,1,1,1
"4658","OXACILLIN 100 MG/ML INJECTABLE SOLUTION",0,0,0,1,1
"4659","OXACILLIN 2000 MG INJECTION",0,0,0,1,1
"4660","OXANDROLONE 10 MG TABLET",0,0,0,1,1
"4661","OXANDROLONE 2.5 MG TABLET",0,0,0,1,1
"4662","OXCARBAZEPINE 150 MG TABLET",0,0,0,1,1
"4663","OXCARBAZEPINE 300 MG TABLET",0,0,0,1,1
"4664","OXCARBAZEPINE 300 MG/5 ML SUSP",0,1,1,1,1
"4665","OXCARBAZEPINE 600 MG TABLET",0,0,0,1,1
"4666","OXYBUTYNIN 5 MG/5 ML SYRUP",0,0,1,1,1
"4667","OXYBUTYNIN CL ER 10 MG TABLET",0,0,0,1,1
"4668","OXYBUTYNIN CL ER 15 MG TABLET",0,0,0,1,1
"4669","OXYBUTYNIN CL ER 5 MG TABLET",0,0,0,1,1
"4670","OXYCODON-ACETAMINOPHEN 2.5-325",0,0,0,1,1
"4671","OXYCODON-ACETAMINOPHEN 7.5-325",0,0,0,1,1
"4672","OXYCODONE HCL 15 MG TABLET",0,0,0,1,1
"4673","OXYCODONE HCL 30 MG TABLET",0,0,0,1,1
"4674","OXYCODONE HCL 5 MG/5 ML SOLN",0,0,1,1,1
"4675","OXYCODONE HYDROCHLORIDE 10MG/1 100 TABLET BOTTLE",0,1,1,1,1
"4676","OXYCODONE HYDROCHLORIDE 20MG/1 100 TABLET BOTTLE",0,1,1,1,1
"4677","OXYCODONE-ACETAMINOPHEN 10-325",0,0,0,1,1
"4678","OXYCODONE-ACETAMINOPHEN 5-325",0,0,0,1,1
"4679","OXYCODONE-ACETAMINOPHEN 5-325/5",0,1,1,1,1
"4680","PACERONE 200 MG TABLET",0,0,0,1,1
"4681","PACERONE 400MG TABLET",0,1,1,1,1
"4682","PAMIDRONATE 60MG/10ML VIAL",0,1,1,1,1
"4683","PAMIDRONATE DISODIUM INJECTION 3MG 10ML VIALSD",0,1,1,1,1
"4684","PAMIDRONATE DISODIUM INJECTION 9MG 10ML VIALSD",0,1,1,1,1
"4685","PANTOPRAZOLE SOD DR 20 MG TAB",0,0,0,1,1
"4686","PANTOPRAZOLE SOD DR 40 MG TAB",0,0,0,1,1
"4687","PARENTERAL NUTRITION SOLUTION [TRAVASOL 10]",0,0,0,1,1
"4688","PARICALCITOL 1 MCG CAPSULE [ZEMPLAR]",0,1,1,1,1
"4689","PARICALCITOL 2 MCG CAPSULE [ZEMPLAR]",0,1,1,1,1
"4690","PARICALCITOL 4 MCG CAPSULE [ZEMPLAR]",0,1,1,1,1
"4691","PAROMOMYCIN 250 MG CAPSULE",0,0,0,1,1
"4692","PAROXETINE HCL 10 MG TABLET",0,0,0,1,1
"4693","PAROXETINE HCL 20 MG TABLET",0,0,0,1,1
"4694","PAROXETINE HCL 30 MG TABLET",0,0,1,1,1
"4695","PAROXETINE HCL 40 MG TABLET",0,0,0,1,1
"4696","PAZEO 0.7% EYE DROPS",0,1,1,1,1
"4697","PEG 3350-ELECTROLYTE SOLUTION",0,1,1,1,1
"4698","PEG-3350 AND ELECTROLYTES 236; 2.97; 6.74; 5.86; 22.74G/2L; G/2L; G/2L; G/2L; G/2L 4 L IN 1 JUG",0,1,1,1,1
"4699","PEGANONE 250 MG TABLET",0,1,1,1,1
"4700","PEGASYS 180UG/0.5ML 1 PACKET IN 1 BOX / 4 SYRINGE, GLASS IN 1 PACKET / 0.5 ML IN 1 SYRINGE, GLASS",0,1,1,1,1
"4701","PEGASYS PROCLICK 180 MCG/0.5",0,1,1,1,1
"4702","PEMBROLIZUMAB 4ML 25 MG/ML INJECTION [KEYTRUDA]",0,0,0,1,1
"4703","PENICILLIN G K 5 MILLION UNIT",0,0,0,1,1
"4704","PENICILLIN G SODIUM 5000000[IU]/1 10 VIAL PER CARTON / 1 INJECTION, POWDER, FOR SOLUTION IN 1 VIAL",0,1,1,1,1
"4705","PENICILLIN VK 125 MG/5 ML SOLN",0,0,0,1,1
"4706","PENICILLIN VK 250 MG TABLET",0,0,0,1,1
"4707","PENTAM 300 INJ 300MG",0,1,1,1,1
"4708","PERINDOPRIL ERBUMINE 2 MG TAB",0,0,0,1,1
"4709","PERINDOPRIL ERBUMINE 4 MG TAB",0,0,0,1,1
"4710","PERINDOPRIL ERBUMINE 8 MG TAB",0,0,0,1,1
"4711","PERMETHRIN 5% CREAM",0,0,0,1,1
"4712","PERPHENAZINE 16 MG TABLET",0,0,0,1,1
"4713","PERPHENAZINE 2 MG TABLET",0,0,0,1,1
"4714","PERPHENAZINE 4 MG TABLET",0,0,0,1,1
"4715","PERPHENAZINE 8 MG TABLET",0,0,0,1,1
"4716","PHENELZINE SULFATE 15MG/1 60 TABLET BOTTLE",0,1,1,1,1
"4717","PHENOBARBITAL 100MG/1",0,1,1,1,1
"4718","PHENOBARBITAL 15MG/1",0,1,1,1,1
"4719","PHENOBARBITAL 20 MG/5 ML ELIX",0,1,1,1,1
"4720","PHENOBARBITAL 30MG/1",0,1,1,1,1
"4721","PHENOBARBITAL 60MG/1",0,1,1,1,1
"4722","PHENYTOIN 50 MG CHEWABLE TABLET",0,0,0,1,1
"4723","PHENYTOIN SOD EXT 100 MG CAP",0,0,0,1,1
"4724","PHENYTOIN SOD EXT 300 MG CAP",0,0,0,1,1
"4725","PHENYTOIN SODIUM 100MG /2ML INJECTION",0,1,1,1,1
"4726","PHENYTOIN SODIUM EXT 200 MG CAP",0,1,1,1,1
"4727","PHOSPHOLINE IODIDE 0.125% 6.25MG",0,1,1,1,1
"4728","PICATO 0.015% GEL",0,0,1,1,1
"4729","PICATO 0.05% GEL",0,0,1,1,1
"4730","PILOCARPINE 1% EYE DROPS",0,1,1,1,1
"4731","PILOCARPINE 2% EYE DROPS",0,1,1,1,1
"4732","PILOCARPINE 4% EYE DROPS",0,1,1,1,1
"4733","PILOCARPINE HCL 5 MG TABLET",0,1,1,1,1
"4734","PILOCARPINE HCL 7.5 MG 100 FILM COATED TABLETS IN BOTTLE",0,1,1,1,1
"4735","PIMOZIDE 1 MG TABLET [ORAP]",0,1,1,1,1
"4736","PIMOZIDE 2 MG TABLET [ORAP]",0,1,1,1,1
"4737","PIMTREA 28 DAY TABLET",0,1,1,1,1
"4738","PINDOLOL 10 MG TABLET",0,0,0,1,1
"4739","PIOGLITAZONE HCL 15 MG TABLET [ACTOS]",0,1,1,1,1
"4740","PIOGLITAZONE HCL 30 MG TABLET [ACTOS]",0,1,1,1,1
"4741","PIOGLITAZONE HCL 45 MG TABLET [ACTOS]",0,1,1,1,1
"4742","PIPERACIL-TAZOBACT 4.5 GM VIAL",0,0,0,1,1
"4743","PIPERACILLIN 200 MG/ML / TAZOBACTAM 25 MG/ML INJECTABLE SOLUTION",1,1,1,2,1
"4744","PIRMELLA 1-35-28 TABLET",0,1,1,1,1
"4745","POLYETHYLENE GLYCOL 3350 POWD",0,0,0,1,1
"4746","POMALYST 1 MG CAPSULE",0,1,1,1,1
"4747","POMALYST 2 MG CAPSULE",0,1,1,1,1
"4748","POMALYST 3 MG CAPSULE",0,1,1,1,1
"4749","POMALYST 4 MG CAPSULE",0,1,1,1,1
"4750","POT CHL/SWFI P-B 40 MEQ 24X100 ML",0,0,0,1,1
"4751","POTASSIUM CHLORIDE 2 MEQ/ML INJECTABLE SOLUTION",0,0,0,1,1
"4752","POTASSIUM CHLORIDE 200 MEQ/1000ML 24 POUCH IN 1 CASE",0,0,0,1,1
"4753","POTASSIUM CHLORIDE 750MG EXTENDED RELEASE TABLETS",0,1,1,1,1
"4754","POTASSIUM CHLORIDE 8 MEQ EXTENDED RELEASE ORAL TABLET",0,0,0,1,1
"4755","POTASSIUM CHLORIDE IN DEXTROSE AND SODIUM CHLORIDE 5; 0.15; 0.45G/100ML; G/100ML; G/100ML 12 CONTAI",0,1,1,1,1
"4756","POTASSIUM CHLORIDE INJECTION 10MEQ/100ML",0,1,1,1,1
"4757","POTASSIUM CITRATE ER 10 MEQ TB",0,1,1,1,1
"4758","POTASSIUM CITRATE ER 15 MEQ TABLET",0,0,1,1,1
"4759","POTASSIUM CITRATE ER 5 MEQ TAB",0,1,1,1,1
"4760","POTASSIUM CL 10% (20 MEQ/15 ML)",0,1,1,1,1
"4761","POTASSIUM CL 20% (40 MEQ/15 ML)",0,1,1,1,1
"4762","POTASSIUM CL 40 MEQ/20 ML CONC",0,0,0,1,1
"4763","POTASSIUM CL ER 10 MEQ TABLET",0,0,1,1,1
"4764","PRADAXA 110 MG CAPSULE",0,1,1,1,1
"4765","PRADAXA 150 MG 1 BOTTLE PER CARTON / 60 CAPSULE BOTTLE",0,1,1,1,1
"4766","PRADAXA 75 MG 1 BOTTLE PER CARTON / 60 CAPSULE BOTTLE",0,1,1,1,1
"4767","PRALUENT 150 MG/ML PEN",0,1,1,1,1
"4768","PRALUENT 75 MG/ML PEN",0,1,1,1,1
"4769","PRAMIPEXOLE 0.75 MG TABLET",0,1,1,1,1
"4770","PRAVASTATIN SODIUM 10 MG TAB",0,0,0,1,1
"4771","PRAVASTATIN SODIUM 20 MG TAB",0,0,0,1,1
"4772","PRAVASTATIN SODIUM 40 MG TAB",0,0,0,1,1
"4773","PRAVASTATIN SODIUM 80 MG TAB",0,0,0,1,1
"4774","PRAZOSIN 1 MG CAPSULE",0,0,0,1,1
"4775","PRAZOSIN 2 MG CAPSULE",0,0,0,1,1
"4776","PREDNISOLONE AC 1% EYE DROP",0,0,0,1,1
"4777","PREDNISOLONE SOD PH 25 MG/5 ML",0,1,1,1,1
"4778","PREDNISOLONE SODIUM PHOSPHATE 5MG /5ML ORAL SOLUTION",0,1,1,1,1
"4779","PREDNISONE 1 MG TABLET",0,0,0,1,1
"4780","PREDNISONE 10 MG ORAL TABLET",0,0,0,1,1
"4781","PREDNISONE 2.5 MG TABLET",0,0,0,1,1
"4782","PREDNISONE 20 MG ORAL TABLET",0,0,0,1,1
"4783","PREDNISONE 5 MG/5 ML SOLUTION",0,0,0,1,1
"4784","PREVIFEM 6 BLISTER PACK PER BLISTER PACK / 1 KIT PER BLISTER PACK",0,1,1,1,1
"4785","PREZCOBIX 800 MG-150 MG TABLET",0,1,1,1,1
"4786","PREZISTA 100 MG/ML SUSPENSION",0,1,1,1,1
"4787","PREZISTA 150MG TABLETS",0,1,1,1,1
"4788","PREZISTA 800 MG TABLET",0,1,1,1,1
"4789","PRIFTIN 150 MG TABLET",0,0,0,1,1
"4790","PRIMAQUINE PHOSPHATE 26.3 MG ORAL TABLET",0,0,1,1,1
"4791","PRIMIDONE 250 MG TABLET",0,0,1,1,1
"4792","PRIMIDONE 50 MG TABLET",0,0,0,1,1
"4793","PROBENECID 500 MG TABLET",0,0,0,1,1
"4794","PROBENECID/COLCHICINE 0.5MG/500MG TABLET",0,1,1,1,1
"4795","PROCHLORPERAZINE 10 MG TAB",0,0,0,1,1
"4796","PROCHLORPERAZINE 10 MG/2 ML VL",0,1,1,1,1
"4797","PROCHLORPERAZINE 5 MG TABLET",0,0,0,1,1
"4798","PROCRIT 3,000 UNITS/ML VIAL",0,1,1,1,1
"4799","PROCRIT 4,000 UNITS/ML VIAL",0,1,1,1,1
"4800","PROCTO-MED HC 2.5% CREAM",0,1,1,1,1
"4801","PROCTO-PAK 1% CREAM",0,1,1,1,1
"4802","PROCTOSOL-HC 2.5% CREAM",0,1,1,1,1
"4803","PROCTOZONE-HC 2.5% CREAM",0,1,1,1,1
"4804","PROLASTIN-C",0,1,1,1,1
"4805","PROLENSA 0.07% EYE DROPS",0,1,1,1,1
"4806","PROLIA 60MG/ML INJECTION",0,1,1,1,1
"4807","PROMETHAZINE 12.5 MG TABLET",0,0,1,1,1
"4808","PROMETHAZINE 25 MG TABLET",0,0,0,1,1
"4809","PROMETHAZINE 50 MG TABLET",0,0,0,1,1
"4810","PROMETHAZINE HYDROCHLORIDE 25MG/ML 25 VIAL, SINGLE-DOSE IN 1 PACKAGE / 1 ML IN 1 VIAL, SINGLE-DOSE",0,1,1,1,1
"4811","PROPAFENONE HCL 150 MG TABLET",0,0,0,1,1
"4812","PROPAFENONE HCL 225 MG TAB",0,0,0,1,1
"4813","PROPAFENONE HCL 300 MG TAB",0,0,0,1,1
"4814","PROPAFENONE HCL ER 225 MG CAP",0,1,1,1,1
"4815","PROPAFENONE HYDROCHLORIDE 325MG CAPSULES EXTENDED RELEASE",0,1,1,1,1
"4816","PROPAFENONE HYDROCHLORIDE 425MG CAPSULES EXTENDED RELEASE",0,1,1,1,1
"4817","PROPARACAINE HYDROCHLORIDE 5 MG/ML OPHTHALMIC SOLUTION",0,0,0,1,1
"4818","PROPRANOLOL 10 MG TABLET",0,0,1,1,1
"4819","PROPRANOLOL 20 MG TABLET",0,0,1,1,1
"4820","PROPRANOLOL 40 MG TABLET",0,0,1,1,1
"4821","PROPRANOLOL 60 MG TABLET",0,0,1,1,1
"4822","PROPRANOLOL ER 120 MG CAPSULE",0,1,1,1,1
"4823","PROPRANOLOL ER 160 MG CAPSULE",0,1,1,1,1
"4824","PROPRANOLOL ER 60 MG CAPSULE",0,0,1,1,1
"4825","PROPRANOLOL ER 80 MG CAPSULE",0,1,1,1,1
"4826","PROTRIPTYLINE HCL 10 MG TABLET",0,0,0,1,1
"4827","PROTRIPTYLINE HCL 5 MG TABLET",0,0,0,1,1
"4828","PULMICORT FLEXHALER 180MCG AEROSOL POWDER BREATH ACTIVATED",0,1,1,1,1
"4829","PULMICORT FLEXHALER 90MCG AEROSOL POWDER BREATH ACTIVATED",0,1,1,1,1
"4830","PURIXAN 20 MG/ML ORAL SUSP",0,1,1,1,1
"4831","PYRAZINAMIDE 500 MG TABLET",0,1,1,1,1
"4832","QUETIAPINE ER 150 MG TABLET [SEROQUEL]",0,0,0,1,1
"4833","QUETIAPINE ER 200 MG TABLET [SEROQUEL]",0,0,0,1,1
"4834","QUETIAPINE ER 300 MG TABLET [SEROQUEL]",0,0,0,1,1
"4835","QUETIAPINE ER 400 MG TABLET [SEROQUEL]",0,0,0,1,1
"4836","QUETIAPINE ER 50 MG TABLET [SEROQUEL]",0,0,0,1,1
"4837","QUETIAPINE FUMARATE 100 MG TAB [SEROQUEL]",0,0,0,1,1
"4838","QUETIAPINE FUMARATE 200 MG TAB [SEROQUEL]",0,0,0,1,1
"4839","QUETIAPINE FUMARATE 25 MG TAB [SEROQUEL]",0,0,0,1,1
"4840","QUETIAPINE FUMARATE 300 MG TAB [SEROQUEL]",0,0,0,1,1
"4841","QUETIAPINE FUMARATE 400 MG TAB [SEROQUEL]",0,0,0,1,1
"4842","QUETIAPINE FUMARATE 50 MG TAB [SEROQUEL]",0,0,0,1,1
"4843","QUINAPRIL-HCTZ 10-12.5 MG TAB",0,0,1,1,1
"4844","QUINAPRIL-HCTZ 20-12.5 MG TAB",0,0,1,1,1
"4845","QUINAPRIL-HCTZ 20-25 MG TAB",0,0,1,1,1
"4846","QUINIDINE GLUCONATE 324MG/1 100 TABLET, EXTENDED RELEASE IN 1 BOTTLE",0,1,1,1,1
"4847","QUINIDINE SULFATE 300 MG TAB",0,1,1,1,1
"4848","QUININE SULFATE 324 MG ORAL CAPSULE [QUALAQUIN]",0,0,0,1,1
"4849","RABAVERT RABIES VACCINE VIAL",0,0,1,1,1
"4850","RALOXIFENE HCL 60 MG TABLET [EVISTA]",0,1,1,1,1
"4851","RAMIPRIL 10 MG CAPSULE",0,0,0,1,1
"4852","RAMIPRIL 2.5 MG CAPSULE",0,0,0,1,1
"4853","RAMIPRIL 5 MG CAPSULE",0,0,0,1,1
"4854","RANEXA ER 1,000 MG TABLET",0,1,1,1,1
"4855","RANEXA ER 500 MG TABLET",0,1,1,1,1
"4856","RANITIDINE 15 MG/ML SYRUP",0,0,1,1,1
"4857","RANITIDINE 150 MG TABLET",0,0,0,1,1
"4858","RANITIDINE 300 MG TABLET",0,0,0,1,1
"4859","RANITIDINE HCL 50 MG/2 ML VIAL",0,0,1,1,1
"4860","RASAGILINE MESYLATE 0.5 MG TABLET [AZILECT]",0,0,1,1,1
"4861","RASAGILINE MESYLATE 1 MG TABLET [AZILECT]",0,0,1,1,1
"4862","RECOMBIVAX HB 10 MCG/ML SYR",0,1,1,1,1
"4863","RECOMBIVAX HB 5 MCG/0.5 ML SYR",0,1,1,1,1
"4864","RELISTOR 12 MG/0.6 ML SYRINGE",0,1,1,1,1
"4865","RELISTOR 12 MG/0.6 ML VIAL",0,1,1,1,1
"4866","RELISTOR 8 MG/0.4 ML SYRINGE",0,1,1,1,1
"4867","REPAGLINIDE 0.5 MG TABLET [PRANDIN]",0,1,1,1,1
"4868","REPAGLINIDE 1 MG TABLET [PRANDIN]",0,1,1,1,1
"4869","REPAGLINIDE 2 MG TABLET [PRANDIN]",0,1,1,1,1
"4870","RESCRIPTOR 100MG/1 360 TABLET BOTTLE",0,1,1,1,1
"4871","RESCRIPTOR 200 MG TABLET",0,1,1,1,1
"4872","RETROVIR 200 MG/20 ML VIAL",0,0,1,1,1
"4873","REVLIMID 10 MG CAPSULE",0,0,0,1,1
"4874","REVLIMID 2.5 MG CAPSULE",0,1,1,1,1
"4875","REVLIMID 20 MG CAPSULE",0,1,1,1,1
"4876","REVLIMID 25 MG CAPSULE",0,0,0,1,1
"4877","REVLIMID 5 MG CAPSULE",0,0,0,1,1
"4878","REXULTI 0.25 MG TABLET",0,1,1,1,1
"4879","REXULTI 0.5 MG TABLET",0,1,1,1,1
"4880","REXULTI 1 MG TABLET",0,1,1,1,1
"4881","REXULTI 2 MG TABLET",0,1,1,1,1
"4882","REXULTI 3 MG TABLET",0,1,1,1,1
"4883","REXULTI 4 MG TABLET",0,1,1,1,1
"4884","REYATAZ 50 MG POWDER PACKET",0,1,1,1,1
"4885","RIBASPHERE 200 MG CAPSULE",0,0,1,1,1
"4886","RIBAVIRIN 200 MG CAPSULE",0,1,1,1,1
